reply_comment_total,digg_count,date,AF,video,comment_id
1,3,2025-03-26,四川到湖北的绿皮就不行,video9,comment5824
0,11,2025-03-31,川字有一笔画是弯的,video21,comment28846
0,0,2025-04-14,赞 赞 赞 赞 赞 赞 赞 赞 赞 赞甲亢,video1,comment165
0,1,2025-03-31,如果摔下去就是另一种结局了,video18,comment17886
1,0,2025-04-10,你的嘴唇打唇钉是不是得用最大号的呀？ 思考,video8,comment4209
0,0,2025-04-09,这个鬼畜我循环了一晚上 笑哭,video39,comment52316
0,0,2025-04-05,恐惧,video18,comment20863
4,421,2025-04-03,重庆好玩吗？好玩的话我就下楼了,video32,comment47973
0,1,2025-03-30,尬笑 尬笑 尬笑,video18,comment18061
0,0,2025-04-01,白玉京,video18,comment22469
0,0,2025-04-03,看得我心惊胆颤的 捂脸,video18,comment21606
0,0,2025-03-31,快乐教育下出的黑色人才,video24,comment32690
0,1,2025-03-30,感觉他有点像早期迈克尔杰克逊,video17,comment13210
0,0,2025-04-09,去上海找你了昂， 看 看,video41,comment54785
0,0,2025-04-02,和他共创的网红是没资格放出来是吧 捂脸,video28,comment46696
0,0,2025-04-02,你好像一个rapper 666 666 666 鼓掌,video27,comment44766
0,0,2025-04-12,中国人民欢迎你 玫瑰,video18,comment18958
1,0,2025-04-05,？？这个素材比我还多,video27,comment41520
0,0,2025-03-24,为什么不唱i show the meat 捂脸,video2,comment1010
0,0,2025-04-01,腿都软了 呆无辜,video18,comment22908
0,1,2025-04-01,这个店老板应该给讲一下用油碟碗吃就没那么嫩了,video24,comment30396
0,0,2025-04-08,南京大屠杀纪念馆，请作为最后一站参观！ 玫瑰,video18,comment20149
0,0,2025-04-02,我看着都害怕,video18,comment22123
0,0,2025-03-30,你已经掌握了汉语的精髓,video11,comment8039
1,0,2025-03-28,俺不中嘞哈哈哈哈哈哈哈,video15,comment11844
0,4,2025-04-01,好长的一条鼻子呀 捂脸,video25,comment34366
0,1,2025-04-14,恐高的我隔着屏幕都瑟瑟发抖了 捂脸 捂脸 捂脸,video18,comment16595
0,0,2025-03-31,想要谣言不攻自破，打开全球网络 捂脸,video19,comment27813
0,1,2025-03-26,你再说一遍 发呆,video8,comment4600
0,0,2025-04-06,如果是说普通话,video34,comment49542
0,0,2025-03-27,甲亢哥来中国发现自己像个新兵蛋子 十二点前刷到有统一红烧牛肉面一箱,video10,comment6808
0,0,2025-03-27,信号最好的只有京沪了 微笑,video9,comment5889
0,0,2025-04-11,还是这句话，坏人绞尽脑汁不如蠢人灵机一动 吐舌,video41,comment54026
0,0,2025-04-06,没影响吗？,video38,comment51457
0,0,2025-04-01,看着就比较亢奋 赞,video1,comment511
0,3,2025-04-08,荣昌卤鹅很好吃，在家禽卤菜里排第一。,video41,comment53500
0,0,2025-03-30,哈哈哈哈哈哈,video18,comment26140
0,0,2025-03-29,讲的太对了 赞,video7,comment3751
0,0,2025-04-01,魔方道歉,video25,comment34816
0,3,2025-04-04,捧杀很可怕的 裂开高热度下有一点不对，就会狂喷,video27,comment37134
0,0,2025-04-11,没去过长沙,video41,comment54042
0,0,2025-04-01,时间的齿轮滚滚向前，中国走向太空文明是必然的！,video27,comment45745
0,0,2025-03-30,鼓掌 鼓掌 鼓掌 鼓掌 鼓掌 赞 赞 赞 赞 赞,video11,comment8020
0,0,2025-04-06,欢迎甲亢哥来湖北省中国水都，亚洲天池丹江口市，有悠久历史文化的武当山，南水北调的好水源丹江口水库 赞有山有水，好似天上人间 耶 耶,video18,comment20601
0,1,2025-03-30,来大理吧，马上三月街了，超级热闹的。,video18,comment18029
1,1,2025-03-27,后面还有直播吗 大概在几点啊,video10,comment6281
0,1,2025-04-02,很有深度的老外,video27,comment39860
0,0,2025-03-31,太抽象,video21,comment29140
0,0,2025-03-25,笑死，牢大梗,video5,comment3019
0,0,2025-03-31,欢迎甲亢哥来重庆，看重庆1949！,video18,comment23523
0,0,2025-04-09,中国被你研究明白了,video39,comment52373
0,1,2025-04-02,瑞哥很自觉,video30,comment47551
0,5,2025-04-04,77你太清醒了，每一条都说出我的心里话，口才也比我好，逻辑条理都比我清晰流畅 捂脸 捂脸 捂脸 捂脸 鼓掌 鼓掌 鼓掌 鼓掌 鼓掌 鼓掌 鼓掌,video27,comment36447
0,0,2025-03-25,150 捂脸,video3,comment2194
1,0,2025-03-31,你去尝尝,video24,comment33829
0,0,2025-04-08,绿色哥布林,video41,comment55197
0,0,2025-04-02,我只想告老还乡，采菊东篱下,video27,comment44203
1,0,2025-03-31,我们看国外是不是也被扭曲了的呢,video19,comment27923
1,0,2025-03-28,老子要笑死了科比,video5,comment2689
1,1,2025-03-26,很多年不出远门，之前去了一趟成都，也是惊奇的发现进隧道没有断网 捂脸,video9,comment5687
0,0,2025-03-29,好黑，就算想捧，能不能找个帅的,video12,comment9753
0,2,2025-04-02,中国人还挺幽默,video29,comment46890
0,0,2025-03-27,开车回来绝对卡 捂脸,video9,comment5700
0,1,2025-04-09,芒果 现在在我这完了,video41,comment53407
1,3,2025-03-31,头发怎么那么快长？,video18,comment15740
0,0,2025-04-01,捂脸 捂脸 捂脸 捂脸,video19,comment27466
0,0,2025-04-03,你选择的没有错，道友 看 看 看,video7,comment3571
0,2,2025-03-28,甲亢 我师父在中国少林！ 捂脸,video14,comment11495
0,0,2025-04-13,感觉你说话杰里杰气的,video27,comment40391
0,0,2025-04-11,我以为我手机坏了 捂脸,video42,comment56493
0,0,2025-04-02,从小到大，我从不羡慕外国，几十年来，我都觉得我们祖国非常美好！每个国家都有好的一面和不好的一面，不必羡慕！,video27,comment44210
0,0,2025-03-30,笑死老子了,video10,comment6530
0,1,2025-04-05,警惕捧杀，要有足够的自我认知，捧杀之后会有什么，都是我们需要警惕的，我们国家很好，给我们和平的生活环境，没有战争，没有饥荒，但捧杀却是要命的！,video27,comment38803
0,0,2025-04-01,很棒，一个总是会深刻思考的人,video27,comment45932
0,1,2025-03-28,好家伙逛一圈，拜入少林寺了 感谢,video14,comment11241
0,0,2025-04-08,视频里我看的都眼晕 捂脸,video18,comment20055
0,0,2025-04-04,看得我流口水 ,video24,comment31273
0,0,2025-03-27,damn 爱国 赞,video11,comment8855
0,0,2025-04-10,不懂就问，为什么甲亢哥能有一亿粉丝，而我却只有2084万粉丝呢 比心,video39,comment52137
0,3,2025-04-02,谦虚，不自大，永远居安思危。,video27,comment37362
0,2,2025-04-02,甲亢哥该来重庆打八百个电话了再走 尬笑,video30,comment47352
0,0,2025-04-04,这小孩怕都不是本地人了 捂脸,video34,comment49863
0,0,2025-04-06,speed最后一句 C罗是最好的 发呆 ,video18,comment20769
0,0,2025-03-31,要来大不列,video18,comment23131
0,2,2025-03-27,带他去吃一顿拼好饭啊 看,video6,comment3395
0,0,2025-04-12,捂脸 捂脸 捂脸,video18,comment18904
1,21,2025-03-29,叫了两个陪玩 抠鼻,video12,comment9189
0,0,2025-03-30,他也没有美国的粉丝评论啊,video18,comment25616
0,0,2025-04-11,蒙古还是内蒙古，我初看以为是我们内蒙古,video42,comment56083
0,0,2025-03-31,在我虎哥面前 如同幼儿园视频,video18,comment23374
1,1,2025-03-26,来一瓶广东凉茶 王老吉 听歌,video5,comment2665
0,0,2025-03-30,吐舌 吐舌 吐舌,video18,comment25665
1,62,2025-04-01,保镖：你不能吃别吃，都给我就好，这某种意义上也算做保镖的职责 看,video25,comment33944
0,1,2025-04-01,翻白眼了 笑哭,video23,comment29523
0,0,2025-04-04,怎么叫孙兴憨,video29,comment46800
0,0,2025-04-22,有没有人跟我一样脚软了 泪奔,video18,comment15145
1,3,2025-04-12,为什么我今天刷到这么多外国人？,video39,comment51659
5,44,2025-03-30,来中国吃了几餐碘盐 甲亢都治好了 黑脸 黑脸 黑脸,video17,comment12619
0,0,2025-03-28,回来发钱了,video11,comment8615
0,0,2025-03-31,他要辣死 捂脸,video24,comment32853
0,0,2025-04-11,尬笑 尬笑 尬笑差点以为是我卡了,video42,comment56883
0,0,2025-04-04,我不敢爬上去啊，这家伙厉害 ,video18,comment21474
0,0,2025-04-02,看完了，点赞 关注，你是第一个让我这样想的,video27,comment44778
0,5,2025-03-30,换个好点的翻译，我们需要最正确的表达,video18,comment15448
0,0,2025-04-04,不喜欢他们为了流量而夸中国，这样其实还是为了自己的利益罢了。希望是真的感受到中国的魅力才发出内心的称赞。但是我知道要西方人理解东方文化是非常难的，而且在中国呆很多年的外国人可能都无法真正的理解。所以有些话不要当真就好了,video27,comment42110
0,3,2025-03-31,上海的繁华令人叹为观止 一样甲亢哥能来到山河四省体验浓厚的诗书氛围 来到东北部地区看看发达的工业化 给力 给力 给力 赞 赞 赞,video19,comment26805
0,0,2025-03-26,李美越暴击率这么高吗？ 笑哭 笑哭 笑哭,video8,comment5210
0,0,2025-04-09,重庆的辣椒天然那么辣吗,video24,comment30983
0,2,2025-04-04,中国发展太快了，自己民族文化自信的增长没有跟上,video27,comment37834
0,0,2025-04-02,刷到，打卡,video28,comment46591
0,0,2025-04-01,好好看看中国，宣传中国 赞谢谢甲亢哥 赞,video19,comment27312
0,0,2025-03-29,捂脸,video17,comment14876
0,0,2025-03-31,跟你有毛关系 捂脸,video19,comment28108
0,0,2025-04-01,看意林过来的，不怕 呲牙,video27,comment45558
0,0,2025-03-27,150刀乐才对,video3,comment1935
0,0,2025-04-08,看完我手已经出汗了 流泪,video18,comment20178
0,0,2025-03-26,多少？ 泣不成声 泣不成声 泣不成声150？？？？？？？？！？！？！,video3,comment2142
0,0,2025-04-05,他妈的虽然人家不差钱但是这也太敢开口了,video3,comment1588
0,0,2025-03-28,当年马克波罗来的时候也是说中国物产丰富 才有八国联军和鸦片战争的 流泪,video13,comment10215
0,1,2025-03-30,给我好好翻译 黑脸罗纳尔多更好 比心,video18,comment18196
0,0,2025-04-02,眼睛很漂亮,video27,comment43300
0,1,2025-04-02,肯德基是我在众多午餐中实在啥都吃腻了的最后选，绝对不可能是最优选 捂脸甚至肯德基只能作为偶尔吃一下的配菜,video27,comment39653
0,0,2025-03-29,体验的只不过是冰山一角。,video16,comment12296
1,4,2025-03-27,这玩意不是20 30么,video3,comment1219
0,0,2025-04-01,七七哥的视频太有意思啦！直接看听不懂，但是脑子里先把七七哥的话翻译成英语之后再重新翻译成中文就能听懂啦 求抱抱而且七七哥的视频内容，比很多中国人更懂中国 赞,video27,comment44996
0,0,2025-03-31,想贴脸开大,video18,comment24720
1,0,2025-03-27, 赞 捂脸,video10,comment6989
0,0,2025-04-15,得了吧，蹭流量，这里不是你的祖国,video11,comment7671
0,0,2025-03-30,31分钟,video18,comment25994
0,0,2025-03-29,外国那么大一网红，来中国也得当猴训两天拉出来汇报演出 捂脸 捂脸 捂脸,video16,comment12493
1,0,2025-04-01,高铁不卡，部分地铁线卡 捂脸,video19,comment27354
0,0,2025-04-10,这不是才真实么，哈哈哈哈,video41,comment54319
0,0,2025-04-06,捂脸 捂脸,video38,comment51458
0,0,2025-04-08,好，买嘎的 呲牙,video18,comment20060
0,0,2025-03-30,赞 赞 赞,video18,comment26062
0,0,2025-04-10,芒果台可以的话，请把成都王小桃一起带过去好好发展一下 灵机一动,video41,comment54211
21,3739,2025-03-31,保镖 中国就是好，玩着吃着钱挣着 看,video24,comment29728
180,58822,2025-03-31,我干啥来的 宕机,video22,comment29407
0,0,2025-04-01,圈粉了 泣不成声,video26,comment35534
0,0,2025-04-03,我们从来不在乎外国人对我们的看法，就好像特朗普对我们会东的制裁大棒，无所谓，该干嘛就干嘛，,video27,comment42456
8,12,2025-03-29,上面那三步台阶为什么要填掉 捂脸,video17,comment12757
0,0,2025-04-11,我也是贱，非要点进来看,video42,comment56180
0,0,2025-04-04,欧买噶,video18,comment21476
0,0,2025-04-12,中文好好 思考,video27,comment40418
0,0,2025-04-08,做自己,video18,comment19976
0,0,2025-03-28,一看就是安排好的 捂脸,video6,comment3299
0,0,2025-04-06,西安欢迎你 比心,video18,comment20808
0,0,2025-04-12,这个才厉害了吧,video39,comment52012
0,0,2025-03-30,赞 赞 赞 玫瑰 玫瑰 玫瑰,video8,comment4677
0,0,2025-03-29,来南京大屠杀看看,video17,comment14914
0,0,2025-04-01,我只是牛马，我只关心我自己能不能活好，全当娱乐,video27,comment45566
0,0,2025-04-01,对，要保持清醒,video27,comment46162
0,0,2025-03-30,空翻一个,video18,comment25770
0,3,2025-04-22,你说的很对，中国人应该时刻保持警惕,video27,comment35829
0,0,2025-03-31,什么时候来海南玩,video18,comment23473
0,0,2025-04-02,都说了 川普么 看,video30,comment47428
0,0,2025-04-09,Welcome to China 比心 比心 比心 比心 比心 比心 比心,video18,comment19840
0,0,2025-03-26,不大喜欢这孩子 天天咋咋乎乎滴 太闹腾 微笑,video7,comment4127
0,1,2025-04-10,韦世豪，他说什么鬼 捂脸 捂脸,video29,comment46783
0,0,2025-04-03,伏拉夫 憨笑,video27,comment42392
0,0,2025-04-01,发呆,video25,comment35046
0,2,2025-03-31,甲亢哥,video18,comment16385
1,1,2025-04-10,这就和洗发水广告一样 捂脸,video39,comment51636
1,12,2025-04-11,我以为我的手机卡了，切了一个视频，挺顺的啊，切回来了，又卡的不行,video42,comment55401
0,0,2025-03-31,不蘸酱吃 捂脸,video24,comment32825
0,0,2025-03-28,这玩意卖到美国 100刀,video3,comment1777
0,0,2025-04-08,重庆上的大分长沙都丢完了 捂脸,video41,comment55124
0,5,2025-04-03,他把下面的基石都压裂缝了,video18,comment15350
0,0,2025-03-29,鼓掌,video1,comment634
0,0,2025-03-28,捂脸 捂脸 捂脸,video14,comment11328
0,3,2025-03-27,我都怀疑 这货是 品牌方的 哈哈哈哈 笑死,video5,comment2714
0,1,2025-04-12,我怎么光看着就腿软了 黑脸,video18,comment16621
0,0,2025-04-03,深圳市东方银座酒店有限公司 1、开业21年期间，没有按新劳动法规定，给全体员工足额缴纳社保公积金。 2、恶意拖欠1 3月份工资、加班费。3、以有新股东入股为由，哄骗员工与新公司签合同，不同意签新合同的员工则面临放无薪假。以此为由拒绝给老员工发放工龄工资，在员工不清楚的情况下恶意解除劳动合同。 4、员工接近200人居无定所，食不果腹，生活造成极大的困难，多方投诉无果。 渴求四方求援,video18,comment21665
0,1,2025-03-29,捂脸,video10,comment6403
0,2,2025-03-31,看得劳资脚软 舔屏 舔屏 舔屏 舔屏,video18,comment16380
0,0,2025-04-01,黑里透红,video25,comment34632
0,0,2025-04-11,这就是大家喷的华为5G论,video42,comment57081
0,2,2025-03-29,带他去榕江———吃牛瘪火锅给他吃。 看,video17,comment13023
0,0,2025-03-31,为什么搞些疯子过来？,video24,comment33276
1,11,2025-03-25,120路演，30玩具？,video3,comment1218
0,0,2025-04-05, 你敢上吗？ 黑脸 黑脸,video18,comment21163
0,1,2025-03-27,你的黑悟空礼盒到了吗？,video7,comment3734
0,2,2025-03-31,两个保镖已经吃上了，这个可以看出来我们国家的治安是真没话说,video24,comment30194
0,0,2025-03-28,舔，使劲舔 看,video13,comment10834
0,2,2025-04-02,中国肯德基的确还是奢侈品，什么时候肯德基和沙县一个价格，什么时候这才不是真的,video27,comment38265
0,0,2025-03-28,打破个毛，人家还是叫你stupid China 翻白眼,video13,comment10582
